HouseID,SizeSqFt,Bedrooms,Bathrooms,Location,PriceUSD,RentUSD
2028,876,1,3,Los Angeles,398580,1108
2029,3555,4,1,Philadelphia,1251360,12159
2030,1880,3,3,Chicago,347800,849
2031,777,3,1,Chicago,319347,2648
2032,2422,5,3,San Diego,714490,3100
2033,1498,4,2,Dallas,188748,1827
2034,1892,1,1,Dallas,841940,7340
2035,2924,4,2,San Jose,1172524,11300
2036,824,4,2,San Jose,387280,3134
2037,2417,2,3,Chicago,1133573,10730
2038,4482,1,1,Houston,1770390,17112
2039,1621,5,3,San Jose,523583,1108
2040,1603,3,2,San Jose,410368,1977
2041,2673,5,2,Phoenix,751113,6204
2042,4455,5,2,San Antonio,882090,2732
2043,4069,1,3,San Antonio,1407874,4749
2044,1816,1,1,Phoenix,806304,7737
2045,2058,2,2,Los Angeles,1000188,9452
2046,4994,3,2,Dallas,569316,4454
2047,2300,2,3,San Diego,494500,1506
2048,4862,1,3,Dallas,1531530,6837
2049,1623,2,2,Chicago,720612,4523
2050,1828,2,2,Dallas,892064,5185
2051,2239,5,1,San Jose,759021,2684
2052,4497,2,3,San Diego,737508,4423
2053,4167,1,3,Phoenix,1387611,9414
2054,2929,2,1,New York,632664,5962
2055,3006,5,2,San Jose,1382760,6033
2056,4307,3,1,San Diego,1137048,2728
2057,2622,3,1,Los Angeles,1198254,9647
2058,4082,3,2,New York,1596062,12856
2059,3008,3,2,Dallas,1452864,7240
2060,653,5,2,Chicago,243569,687
2061,554,5,1,San Diego,240436,1315
2062,3320,4,3,Chicago,790160,5383
2063,3326,1,3,Los Angeles,941258,8952
2064,4558,4,3,Los Angeles,1969056,5390
2065,2121,3,1,Chicago,990507,3872
2066,4985,1,3,Philadelphia,732795,2273
2067,2044,1,1,San Jose,304556,1982
2068,2616,2,2,Los Angeles,282528,2167
2069,1584,3,3,Phoenix,763488,1974
2070,1086,3,1,Los Angeles,172674,1318
2071,3094,3,2,Philadelphia,1531530,4724
2072,588,1,2,Philadelphia,288120,1212
2073,1823,3,3,Chicago,871394,4228
2074,3053,3,3,Chicago,1230359,6822
2075,4570,4,1,Los Angeles,525550,3456
2076,3857,2,3,Los Angeles,755972,4373
2077,1752,1,2,San Antonio,607944,3212
2078,3300,2,3,Philadelphia,584100,4004
2079,1851,4,1,Philadelphia,540492,3965
2080,3904,2,3,Philadelphia,1257088,5112
2081,3499,2,3,Houston,734790,6232
2082,3927,5,3,Philadelphia,1617924,4167
2083,1338,1,1,San Diego,528510,4563
2084,2383,4,1,San Diego,683921,4336
2085,3903,5,2,Houston,796212,7395
2086,703,1,1,Dallas,329004,2222
2087,4110,2,1,San Antonio,756240,5855
2088,3307,5,1,Chicago,1431931,13666
2089,3039,5,3,San Jose,1087962,8997
2090,972,1,2,San Antonio,381996,2586
2091,3658,3,2,San Diego,512120,4322
2092,3733,1,1,Chicago,399431,3186
2093,2185,1,2,Los Angeles,856520,2162
2094,2702,1,2,San Jose,953806,3070
2095,1167,4,3,San Jose,144708,519
2096,3661,3,1,San Diego,732200,1566
2097,2432,5,2,New York,836608,3837
2098,4368,4,2,Los Angeles,1537536,14671
2099,3028,4,3,Houston,366388,943
2100,4702,2,3,New York,1420004,11535
2101,2145,3,3,San Jose,418275,1372
2102,1741,4,1,San Antonio,579753,4254
2103,710,5,1,San Antonio,296780,1984
2104,4347,4,2,Chicago,1134567,11262
2105,3419,4,1,Dallas,827398,5794
2106,1108,4,2,New York,483088,1895
2107,4645,5,2,New York,1723295,11855
2108,1194,4,3,Phoenix,509838,3213
2109,2035,5,3,Los Angeles,264550,1257
2110,3175,3,3,Dallas,1079500,10341
2111,4025,1,1,Houston,1481200,13653
2112,1400,4,2,San Antonio,690200,4533
2113,2368,2,1,Phoenix,314944,2916
2114,2409,5,2,Phoenix,303534,807
2115,4483,3,1,San Jose,1586982,15583
2116,2944,4,2,San Jose,788992,5589
2117,1236,3,1,Houston,412824,2076
2118,526,3,1,Phoenix,150962,1219
2119,4523,3,2,Houston,1275486,3164
2120,1961,1,3,Los Angeles,754985,6845
2121,2069,4,3,Dallas,300005,2061
2122,3748,1,1,San Jose,1390508,3529
2123,4150,4,1,Philadelphia,1772050,8608
2124,2386,2,1,Dallas,586956,5585
2125,1140,3,2,San Antonio,381900,2150
2126,3411,3,3,San Antonio,760653,3321
2127,4965,4,2,Philadelphia,2115090,7533
2128,2933,5,1,Philadelphia,639394,5995
2129,3002,4,3,San Antonio,504336,4377
2130,1144,1,1,Chicago,569712,1505
2131,1841,1,1,Houston,548618,2007
2132,3770,5,1,San Diego,456170,2215
2133,3625,3,2,Houston,652500,1520
2134,1319,2,3,San Jose,316560,1124
2135,3179,4,3,Los Angeles,693022,6407
2136,1962,1,3,New York,466956,3629
2137,2213,4,3,Philadelphia,781189,2995
2138,2324,3,1,San Diego,976080,8584
2139,752,1,3,Los Angeles,330880,1498
2140,2688,2,2,Chicago,336000,1702
2141,653,3,3,San Jose,224632,2147
2142,1117,5,1,New York,384248,2040
2143,2950,3,1,New York,1247850,6684
2144,1174,2,2,Chicago,292326,730
2145,2070,3,1,Philadelphia,302220,2544
2146,4766,3,1,Houston,1043754,8984
2147,3666,1,1,Los Angeles,777192,4464
2148,588,2,2,Chicago,276948,838
2149,4243,5,1,Dallas,865572,5076
2150,2902,4,2,New York,667460,6134
2151,510,5,1,Philadelphia,64770,476
2152,2115,1,2,Houston,348975,867
2153,4731,5,3,Houston,2138412,16343
2154,1326,2,2,Los Angeles,237354,1343
2155,4335,4,1,Chicago,1508580,11342
2156,1275,5,3,San Antonio,634950,6092
2157,1591,5,1,Los Angeles,513893,1484
2158,4196,2,2,San Antonio,1628048,10849
2159,2412,4,3,San Jose,738072,1821
2160,3928,4,3,Dallas,1080200,8690
2161,1136,3,2,Phoenix,164720,963
2162,3478,3,2,Phoenix,1015576,5108
2163,3206,5,3,Los Angeles,368690,1129
2164,1450,5,1,San Diego,659750,1683
2165,2981,5,3,San Jose,664763,5367
2166,1760,1,2,Los Angeles,656480,5831
2167,1851,4,2,Phoenix,597873,2875
2168,3499,1,1,Phoenix,895744,7352
2169,4170,2,3,Dallas,1497030,14432
2170,1652,3,3,San Antonio,606284,6001
2171,4234,4,1,Phoenix,1676664,4730
2172,2349,1,1,Phoenix,953694,5992
2173,4380,1,1,New York,665760,5164
2174,2305,4,2,Phoenix,350360,1260
2175,4205,1,2,San Jose,1101710,7450
2176,2590,1,1,Chicago,1121470,5653
2177,3290,1,2,San Diego,595490,4349
2178,4068,3,2,Chicago,1159380,4965
2179,4367,5,2,San Diego,2008820,12442
2180,4608,4,2,San Antonio,2188800,13857
2181,1626,1,2,San Diego,268290,675
2182,1800,4,1,Dallas,756000,2076
2183,878,4,1,Phoenix,268668,1263
2184,1298,2,2,Phoenix,321904,2084
2185,4982,2,1,Phoenix,697480,4458
2186,4427,3,3,Phoenix,1434348,11284
2187,2841,4,2,Chicago,440355,1812
2188,2533,5,3,Philadelphia,514199,3225
2189,622,3,3,Chicago,148658,701
2190,1622,1,2,Houston,459026,997
2191,3811,3,2,Philadelphia,544973,3509
2192,2399,4,2,Los Angeles,724498,4602
2193,789,5,1,Houston,263526,1718
2194,1674,2,2,San Antonio,699732,2598
2195,4095,5,3,Los Angeles,794430,2912
2196,4240,2,1,San Diego,767440,5584
2197,2799,1,3,Phoenix,1307133,8827
2198,2269,4,1,Phoenix,344888,2231
2199,4243,4,2,Phoenix,504917,4038
2200,1735,3,3,San Antonio,373025,3417
2201,2358,3,3,New York,490464,4253
2202,4653,2,3,Houston,1195821,2550
2203,2364,2,1,San Diego,1163088,9746
2204,736,2,3,Houston,131008,1229
2205,646,2,2,Phoenix,123386,1007
2206,683,2,2,Chicago,175531,604
2207,4624,5,2,Houston,1960576,12103
2208,3095,2,3,Phoenix,1491790,8238
2209,1436,1,1,Phoenix,222580,686
2210,2641,3,1,Chicago,808146,1817
2211,3759,1,1,Philadelphia,631512,5857
2212,3476,5,3,New York,1244408,12441
2213,4843,4,2,New York,1326982,13093
2214,1774,1,2,San Jose,663476,5137
2215,2981,1,2,Phoenix,569371,4047
2216,4070,1,1,Philadelphia,1265770,8597
2217,2837,5,1,Philadelphia,922025,6849
2218,4791,3,2,Los Angeles,2155950,6037
2219,1089,1,2,Houston,525987,2953
2220,2466,3,1,Phoenix,1057914,9872
2221,4157,3,2,San Antonio,993523,4715
2222,2972,2,1,San Diego,383388,3100
2223,3603,1,2,Phoenix,1603335,5448
2224,1099,2,2,Dallas,482461,1566
2225,4898,1,3,San Diego,759190,4044
2226,887,2,2,Phoenix,320207,2393
2227,4116,3,3,Chicago,1913940,17607
2228,1800,2,1,New York,228600,1912
2229,3577,5,3,New York,436394,3376
2230,2733,2,3,New York,579396,4185
2231,4003,5,2,Los Angeles,1681260,12609
2232,2854,1,3,New York,456640,1869
2233,1032,2,2,New York,372552,2358
2234,4543,3,3,Phoenix,536074,4067
2235,3341,4,3,Chicago,761748,2719
2236,1694,4,1,Dallas,428582,2876
2237,3069,1,2,San Diego,1399464,3825
2238,740,5,1,Philadelphia,117660,241
2239,1841,3,3,New York,252217,1790
2240,783,5,3,San Diego,293625,1521
2241,4255,5,1,New York,1625410,7149
2242,1534,3,3,San Jose,449462,2775
2243,1393,5,1,San Antonio,671426,6551
2244,2550,3,1,Dallas,576300,1824
2245,2296,5,1,Philadelphia,1106672,3455
2246,4126,3,2,Phoenix,1023248,9735
2247,2841,5,1,Houston,414786,1961
2248,4699,2,2,San Diego,1865503,6542
2249,2185,3,1,San Antonio,478515,4047
2250,2237,1,3,San Jose,809794,6939
2251,2578,5,1,San Jose,1242596,11492
2252,646,4,2,New York,74936,215
2253,4840,4,1,Dallas,2090880,5432
2254,906,1,3,Houston,145866,837
2255,3672,3,1,Los Angeles,1204416,8944
2256,4090,3,2,Dallas,1288350,6224
2257,974,3,3,New York,190904,763
2258,1886,3,1,Phoenix,337594,3136
2259,4178,4,1,Phoenix,1591818,7412
2260,2269,2,2,Dallas,329005,683
2261,953,3,3,Chicago,366905,3547
2262,799,4,3,Chicago,325193,2472
2263,4335,3,1,Philadelphia,1339515,8363
2264,1452,2,1,Phoenix,473352,3486
2265,4256,4,2,San Diego,663936,4492
2266,2469,1,3,Philadelphia,577746,5542
2267,2189,5,2,Philadelphia,420288,2982
2268,1390,5,2,Chicago,382250,2304
2269,3911,2,3,Philadelphia,1752128,8316
2270,3926,4,3,Dallas,1118910,7942
2271,3961,2,2,San Diego,1671542,10887
2272,3600,3,1,Philadelphia,676800,4885
2273,4863,2,3,Philadelphia,2309925,19519
2274,2090,2,1,San Jose,1040820,4444
2275,2905,2,1,Dallas,578095,1484
2276,4984,4,2,Chicago,2058392,4429
2277,1619,1,2,San Antonio,307610,1517
2278,4951,4,2,Houston,1292211,8107
2279,1031,5,3,Philadelphia,189704,1001
2280,4933,2,3,Chicago,818878,6133
2281,2793,3,1,Chicago,877002,5164
2282,2659,2,3,Chicago,824290,6850
2283,4824,3,1,Houston,1553328,11937
2284,4207,4,1,San Jose,450149,1212
2285,503,5,1,San Jose,111666,512
2286,2768,3,1,Dallas,290640,2664
2287,762,3,1,New York,192786,1310
2288,4729,3,2,San Diego,477629,3370
2289,574,2,2,Phoenix,231896,2235
2290,1331,5,1,Los Angeles,231594,2265
2291,4792,1,1,San Diego,546288,5395
2292,1759,1,2,Chicago,828489,4192
2293,3561,5,1,San Diego,922299,3238
2294,3493,1,2,Phoenix,705586,2756
2295,1686,4,3,Philadelphia,792420,6499
2296,4149,5,1,Chicago,1352574,6584
2297,1363,1,1,San Jose,204450,1816
2298,2420,1,3,Chicago,527560,1482
2299,3612,1,1,Los Angeles,1195572,3271
2300,589,5,2,Chicago,235011,2295
2301,1771,4,2,Philadelphia,315238,2209
2302,519,3,3,San Diego,195144,1665
2303,3340,5,2,San Diego,511020,3691
2304,744,5,1,Los Angeles,272304,1399
2305,4937,1,3,Dallas,863975,6456
2306,4006,2,1,San Jose,917374,5281
2307,1148,2,2,Philadelphia,259448,2452
2308,910,1,3,Los Angeles,452270,2395
2309,2282,2,1,Dallas,778162,5741
2310,1409,3,1,Dallas,624187,3855
2311,1899,4,3,Los Angeles,812772,2166
2312,3340,2,3,Houston,905140,7416
2313,1062,3,3,San Antonio,236826,2021
2314,2578,5,1,Philadelphia,257800,1237
2315,2440,2,2,Houston,661240,5519
2316,612,4,1,Dallas,274176,1215
2317,530,2,3,New York,146280,925
2318,3906,1,1,Dallas,757764,2381
2319,2341,4,3,New York,802963,2936
2320,4652,3,3,San Jose,1274648,5984
2321,1885,1,1,Phoenix,831285,3659
2322,2305,1,2,New York,970405,9424
2323,2710,4,3,Philadelphia,1070450,2437
2324,2123,5,2,Phoenix,365156,2032
2325,2887,2,1,San Antonio,404180,3437
2326,3635,2,3,San Jose,916020,2844
2327,2245,2,1,San Antonio,871060,3369
2328,2540,2,3,Houston,1084580,10783
2329,1393,5,1,Phoenix,360787,3157
2330,2508,3,3,San Diego,684684,2286
2331,3599,2,2,Dallas,986126,4180
2332,2617,3,1,New York,751079,2318
2333,1048,5,3,Phoenix,296584,2335
2334,1302,5,1,New York,536424,5331
2335,4465,2,1,Phoenix,2143200,16845
2336,2889,3,1,Houston,1227825,4129
2337,1797,5,3,San Diego,467220,2162
2338,1206,3,3,San Antonio,590940,2580
2339,633,1,1,Houston,284217,1359
2340,4119,3,1,Los Angeles,1033869,3699
2341,1515,2,3,San Antonio,510555,2491
2342,888,5,1,Los Angeles,315240,919
2343,2728,4,2,San Jose,420112,2651
2344,2555,2,3,San Diego,702625,3314
2345,1900,2,2,Houston,585200,4524
2346,3421,4,1,Dallas,1146035,10391
2347,2452,5,3,San Jose,723340,2090
2348,4746,2,1,San Jose,1129548,2867
2349,2125,5,2,Los Angeles,915875,8452
2350,828,2,2,Philadelphia,234324,661
2351,2852,4,2,Chicago,735816,3942
2352,4190,1,3,San Jose,523750,3453
2353,1964,2,1,Houston,718824,1860
2354,4925,1,2,San Diego,1753300,13106
2355,4144,3,3,San Antonio,953120,8330
2356,1284,3,3,Los Angeles,161784,1368
2357,3717,4,1,Chicago,449757,4055
2358,1243,4,1,Chicago,466125,1030
2359,4272,3,1,New York,1136352,7253
2360,4799,3,3,San Diego,1386911,6364
2361,4021,1,1,Dallas,1930080,8522
2362,2440,1,1,New York,339160,2333
2363,985,3,1,New York,442265,1937
2364,3329,1,2,Los Angeles,469389,1266
2365,620,4,1,Chicago,222580,1165
2366,1083,2,3,Dallas,506844,1715
2367,2733,3,2,Los Angeles,500139,3281
2368,3324,3,2,New York,821028,1735
2369,1042,4,2,Dallas,107326,353
2370,3049,3,1,New York,579310,5138
2371,2720,1,2,Los Angeles,777920,6634
2372,2803,1,2,San Antonio,916581,2763
2373,4124,2,1,San Jose,783560,4713
2374,1848,5,1,Chicago,436128,2555
2375,1400,3,3,Phoenix,693000,4912
2376,2656,1,2,San Diego,294816,2400
2377,1506,2,1,Houston,442764,1709
2378,958,1,2,San Jose,185852,1316
2379,2602,5,2,Los Angeles,551624,1557
2380,1699,2,3,Los Angeles,815520,3225
2381,1865,3,1,New York,555770,1623
2382,2631,5,2,San Jose,1047138,7186
2383,860,4,3,Houston,366360,1268
2384,2629,4,2,San Jose,425898,2222
2385,4871,1,2,San Diego,1553849,11093
2386,847,5,1,New York,331177,1878
2387,4023,1,2,San Jose,695979,1851
2388,606,3,3,Phoenix,150288,304
2389,2897,4,1,San Jose,805366,3480
2390,858,4,2,San Diego,390390,1626
2391,3167,1,2,Los Angeles,1532828,9683
2392,2072,5,1,Dallas,507640,5046
2393,1728,2,1,New York,703296,5015
2394,1017,5,1,Chicago,117972,342
2395,1914,5,2,Chicago,620136,2588
2396,3290,1,1,Philadelphia,1075830,2664
2397,3254,4,3,Phoenix,468576,1103
2398,4290,3,2,New York,1497210,5744
2399,3025,1,1,San Antonio,1379400,8667
2400,1830,3,3,Dallas,596580,3942
2401,2065,1,2,San Antonio,505925,2915
2402,2804,2,3,San Jose,572016,4945
2403,2633,1,3,San Diego,1111126,7080
2404,1975,3,1,Houston,286375,1961
2405,2367,5,3,San Jose,1081719,4578
2406,2450,2,1,Los Angeles,431200,3748
2407,1649,4,3,Los Angeles,722262,2844
2408,1310,2,1,New York,542340,1711
2409,596,3,2,Houston,115624,609
2410,4466,2,3,Los Angeles,1554168,6890
2411,658,2,3,San Jose,317814,2960
2412,2263,3,3,San Diego,839573,7260
2413,4152,1,3,San Antonio,1536240,8567
2414,1001,2,2,Dallas,440440,3560
2415,2005,3,1,Chicago,633580,5311
2416,4296,1,1,San Antonio,610032,5163
2417,3489,1,1,San Jose,1256040,6963
2418,3442,4,2,San Jose,1246004,8306
2419,2478,3,3,New York,1023414,2196
2420,1770,4,1,San Diego,603570,1516
2421,1133,5,2,San Diego,160886,1168
2422,3029,5,3,San Jose,418002,949
2423,1021,2,1,Houston,244019,2224
2424,3053,5,2,Phoenix,1276154,2592
2425,2897,2,3,San Jose,1126933,7873
2426,3462,3,3,Los Angeles,858576,7608
2427,2906,2,1,San Diego,993852,6192
2428,1639,2,1,San Jose,588401,2270
2429,4706,4,2,Chicago,1077674,6116
2430,1715,4,2,Phoenix,526505,1626
2431,3194,4,2,San Jose,1178586,11539
2432,533,3,2,Philadelphia,231322,1968
2433,4093,3,2,San Diego,622136,5820
2434,2950,1,1,San Antonio,755200,4730
2435,1465,5,2,Dallas,663645,3317
2436,3518,5,1,Houston,636758,6050
2437,3927,5,2,San Jose,1496187,11192
2438,4417,1,3,Houston,1320683,6116
2439,1900,3,1,New York,872100,6228
2440,2032,5,2,San Antonio,999744,8957
2441,4943,3,3,Chicago,800766,2890
2442,4060,2,2,New York,1193640,10814
2443,3242,3,2,Phoenix,363104,3310
2444,2569,5,1,San Jose,1120084,9945
2445,3015,2,2,San Antonio,1115550,6837
2446,4664,5,1,New York,1958880,18958
2447,3799,5,1,New York,558453,4300
2448,606,4,3,Phoenix,143016,1395
2449,1986,4,2,Dallas,963210,8807
2450,1931,1,1,Philadelphia,420958,3876
2451,1925,3,1,San Jose,619850,3334
2452,3480,4,3,Houston,1287600,5811
2453,3620,1,1,Los Angeles,803640,3090
2454,3735,5,2,Phoenix,933750,8537
2455,4240,5,1,Philadelphia,1378000,9901
2456,696,5,2,New York,114840,555
2457,4101,2,1,Phoenix,488019,4362
2458,2633,2,3,San Jose,724075,6104
2459,2026,3,1,San Diego,755698,6261
2460,1049,5,2,San Diego,413306,2897
2461,3556,2,1,San Jose,398272,985
2462,1654,1,2,Dallas,716182,5177
2463,1235,1,1,Houston,570570,4725
2464,4566,2,2,Philadelphia,465732,3569
2465,4703,1,2,Los Angeles,2022290,7946
2466,713,4,2,Chicago,198214,1808
2467,4875,5,1,Houston,575250,1454
2468,3272,3,3,Phoenix,520248,3292
2469,1087,4,2,Chicago,495672,1357
2470,3128,1,3,Houston,634984,2619
2471,4976,3,3,New York,1642080,10247
2472,2483,4,2,San Jose,849186,2931
2473,3687,4,1,Dallas,1072917,10262
2474,3741,3,2,Los Angeles,1664745,6676
2475,2424,5,2,Dallas,521160,4524
2476,605,1,3,Philadelphia,278905,911
2477,3158,2,1,San Jose,982138,4336
2478,1435,5,1,San Antonio,642880,1890
2479,3842,1,1,Philadelphia,1275544,5257
2480,3220,2,3,Los Angeles,1316980,5836
2481,2683,1,2,Los Angeles,692214,2664
2482,1737,3,2,San Diego,863289,1785
2483,3265,1,3,Phoenix,1537815,10963
2484,642,3,1,Dallas,79608,723
2485,761,2,1,Chicago,134697,767
2486,1755,2,3,Los Angeles,568620,3523
2487,3402,1,2,Chicago,452466,1204
2488,3942,4,3,Chicago,918486,4230
2489,779,1,2,Philadelphia,204877,1486
2490,4207,2,2,Philadelphia,748846,4335
2491,1361,4,1,Los Angeles,276283,2453
2492,2575,1,1,Dallas,607700,4121
2493,2111,3,2,Chicago,263875,650
2494,824,5,1,San Diego,201056,1936
2495,2278,4,2,Houston,239190,1838
2496,4736,2,2,Dallas,2263808,13877
2497,1122,2,2,Houston,540804,3673
2498,2903,1,2,Los Angeles,586406,4746
2499,1835,1,1,Philadelphia,189005,1154
2500,1974,5,3,San Antonio,683004,4870
2501,3905,4,2,San Diego,1448755,5010
2502,3653,2,3,Los Angeles,1030146,3220
2503,1071,1,2,Chicago,359856,942
2504,3051,4,2,Philadelphia,1192941,3214
2505,4575,1,2,New York,741150,6681
2506,2357,1,1,Dallas,674102,1501
2507,2631,5,3,Philadelphia,681429,4363
2508,2900,1,1,New York,356700,2014
2509,2186,4,1,Los Angeles,410968,3784
2510,3514,2,1,Chicago,354914,2314
2511,4693,3,3,New York,2032069,18486
2512,4171,3,1,San Jose,1001040,8415
2513,4188,2,1,Houston,716148,5918
2514,2838,3,3,Philadelphia,808830,5423
2515,1989,5,1,Los Angeles,399789,1766
2516,2178,1,2,San Antonio,446490,2532
2517,4694,2,2,San Jose,1445752,10811
2518,1792,3,1,Chicago,263424,2547
2519,3660,5,1,Dallas,1317600,6329
2520,4220,4,1,San Antonio,586580,5550
2521,3492,3,1,San Antonio,848556,5409
2522,2463,2,1,San Antonio,1022145,8091
2523,2139,1,2,San Jose,864156,4482
2524,745,1,2,Los Angeles,173585,945
2525,2369,1,2,San Antonio,743866,2442
2526,4376,2,3,Dallas,805184,6028
2527,3749,5,2,San Diego,1499600,12913
2528,1537,3,2,Dallas,281271,696
2529,4115,5,3,Philadelphia,1576045,4787
2530,2844,3,3,Philadelphia,1023840,3293
2531,2590,4,1,Houston,419580,1955
2532,2800,3,3,Phoenix,952000,9020
2533,2648,4,1,San Antonio,879136,6946
2534,508,4,2,Philadelphia,108204,1066
2535,4683,1,1,Los Angeles,561960,3789
2536,3941,2,1,San Diego,488684,1787
2537,1179,5,1,Los Angeles,161523,576
2538,4535,3,1,Philadelphia,816300,2753
2539,2624,4,3,San Diego,467072,1424
2540,4697,5,3,Phoenix,1174250,5488
2541,953,1,1,San Jose,364046,2246
2542,4502,5,1,San Jose,1161516,3752
2543,1925,2,1,Dallas,924000,3793
2544,4841,2,1,San Antonio,1069861,3327
2545,3904,2,3,San Diego,1608448,5167
2546,3444,4,3,Houston,1022868,5090
2547,2741,2,1,Los Angeles,449524,1509
2548,3928,1,3,Chicago,950576,7408
2549,2630,2,3,Houston,1225580,6353
2550,4083,3,1,Dallas,1845516,16942
2551,1653,2,1,San Jose,705831,4282
2552,3260,2,3,Chicago,436840,1003
2553,3624,1,3,San Diego,481992,1993
2554,4267,5,3,San Antonio,1740936,5100
2555,4917,4,1,Chicago,1484934,4472
2556,1896,2,3,Philadelphia,388680,2418
2557,2577,2,2,New York,618480,2406
2558,506,2,2,Houston,52624,519
2559,3118,2,2,Philadelphia,342980,2726
2560,1112,2,2,Houston,511520,3254
2561,1990,4,2,San Jose,642770,2098
2562,3277,4,3,Philadelphia,1350124,11355
2563,4526,4,2,Los Angeles,597432,2860
2564,2116,1,2,Chicago,355488,2763
2565,1920,4,2,Los Angeles,796800,6690
2566,559,2,1,Los Angeles,209625,1290
2567,4985,1,1,Phoenix,1585230,6424
2568,4011,1,3,Dallas,1989456,4489
2569,4724,3,3,Phoenix,1313272,4649
2570,4148,3,3,San Jose,1368840,11877
2571,1330,3,3,Dallas,380380,2400
2572,2912,5,1,Philadelphia,716352,4478
2573,2889,5,1,Phoenix,1317384,4872
2574,4297,1,3,New York,1929353,4533
2575,4050,1,1,New York,858600,8221
2576,3679,5,2,San Antonio,871923,2366
2577,1752,3,2,San Antonio,564144,4891
2578,3883,1,1,Phoenix,1681339,6504
2579,4397,5,3,Los Angeles,1846740,13157
2580,3467,5,1,Philadelphia,689933,1746
2581,1749,5,3,Chicago,769560,5641
2582,909,1,1,San Antonio,264519,1795
2583,1571,1,2,Dallas,243505,1174
2584,4275,4,2,New York,983250,6816
2585,3953,3,2,Houston,1498187,8185
2586,3380,1,1,San Jose,1270880,3117
2587,3458,1,1,New York,1670214,4895
2588,2243,3,2,Dallas,798508,6032
2589,2615,4,3,Phoenix,996315,5851
2590,2438,1,3,San Diego,626566,5819
2591,2069,5,3,Philadelphia,726219,1545
2592,3320,2,1,Los Angeles,507960,2746
2593,4686,4,2,Phoenix,2286768,15377
2594,2138,5,1,Houston,998446,7221
2595,4285,3,3,New York,655605,3827
2596,1769,1,2,Dallas,567849,1220
2597,3645,5,3,New York,550395,4124
2598,3047,5,3,Houston,1209659,8810
2599,1397,2,2,New York,669163,3685
2600,2433,3,1,Chicago,350352,929
2601,3650,3,1,Houston,653350,6069
2602,2260,1,3,Los Angeles,720940,7078
2603,3461,4,1,Houston,1173279,11189
2604,4302,5,1,Phoenix,1488492,4037
2605,2272,2,1,San Antonio,924704,8033
2606,521,3,1,San Diego,141191,1058
2607,3315,5,3,Houston,881790,8364
2608,2741,5,3,Phoenix,1126551,8602
2609,2703,5,2,Phoenix,797385,6468
2610,888,5,2,San Jose,157176,1455
2611,950,5,3,Los Angeles,430350,2194
2612,3115,3,2,San Antonio,323960,3169
2613,4931,3,1,Los Angeles,1193302,3675
2614,611,1,3,San Antonio,94705,816
2615,4728,4,3,Houston,472800,3185
2616,4889,1,2,Houston,972911,7377
2617,2386,5,2,Phoenix,875662,5624
2618,3790,5,2,San Diego,1739610,13940
2619,2222,4,1,San Antonio,642158,4239
2620,851,4,2,Phoenix,90206,199
2621,4423,4,1,Dallas,906715,6040
2622,1316,4,1,Houston,419804,3725
2623,988,2,3,New York,331968,1342
2624,4911,3,3,Dallas,2175573,18145
2625,4895,4,3,Dallas,2016740,19886
2626,2891,3,2,Los Angeles,1410808,10793
2627,3427,1,3,Phoenix,918436,5617
2628,2936,5,2,Los Angeles,786848,2439
2629,2698,3,3,San Antonio,1340906,6742
2630,1565,3,2,San Diego,729290,6078
2631,3143,1,3,Phoenix,1222627,3420
2632,2085,3,3,Dallas,948675,5549
2633,2344,2,1,Dallas,1157936,10439
